collection-date,link-id,vpn-id,service-order.pid,service-order.date-of-provisioning,service-order.service-type,service-order.service-offering,service-order.order-details.service-order-no,service-order.order-details.order-type,stack-type,site-details.location-code,site-details.vendor,site-details.homing-type,primary-link.device,primary-link.interface-type,primary-link.interface-id,primary-link.svlan,primary-link.description,primary-link.ipv4.pe-ipv4-address,primary-link.ipv4.ce-ipv4-address,vrf.vrf-name,vrf.extranet,vrf.maximum-prefixes,vrf.prefixes-threshold,routing.static.ipv4-routes.ipv4-prefixes.network-subnet,routing.static.ipv4-routes.next-hop,routing.maximum-paths.multipath-type,routing.maximum-paths.path-no,qos.policy-type,qos.in-policy-standard,routing,qos.out-policy-standard,service-order.order-details.userid,service-order.order-details.date-of-change,vrf.label-mode,primary-link.mtu,qos.policy-name,qos.direction,qos.flat.mode,qos.flat.default-class-bandwidth,qos.flat.default-class-marking,qos.define-policy,routing.bgp.peer-ipv4,routing.bgp.remote-as,routing.bgp.address-family-ipv4.in-route-policy,routing.bgp.address-family-ipv4.out-route-policy,routing.bgp.local-as.as-number,routing.bgp.local-as.no-prepend,routing.bgp.prefix.maximum,routing.bgp.prefix.threshold,routing.bgp.prefix.warning-only,routing.bgp.local-as.replace-as,site-details.dual-homing.mode,site-details.dual-homing.homing-type,secondary-link.device,secondary-link.interface-id,secondary-link.svlan,secondary-link.ipv4.pe-ipv4-address,secondary-link.ipv4.ce-ipv4-address,routing.bgp.secondary-peer-ipv4,routing.bgp.address-family-ipv4.secondary-in-route-policy,routing.bgp.address-family-ipv4.secondary-out-route-policy,routing.additional-paths,routing.static.ipv4-routes.secondary-next-hop,primary-link.admin-status,secondary-link.admin-status,route-filtering.route-policy.route-policy-name,route-filtering.route-policy.action-type,route-filtering.route-policy.global-action,route-filtering.route-policy.global-set-action.set-community,route-filtering.route-policy.route-policy-actions.condition-type,route-filtering.route-policy.route-policy-actions.action-type,multicast.multicast-site,multicast.multicast-ssm-mapping,multicast.ssm-mapping.ssm-mapping-acl-name,multicast.ssm-mapping.ssm-mapping-group,multicast.igmp.static-groups.group-address,multicast.igmp.static-groups.source-address,vrrp.ipv4-virtual-ip,vrrp.vrrp-id,vrrp.preempt-delay,vrrp.track-interfaces.link-type,vrrp.track-interfaces.track-interface,vrrp.track-interfaces.priority-decrement,vrf.role,site-details.point-of-interconnect,route-filtering.route-policy.global-set-action.set-local-pref,route-filtering.route-policy.global-set-action.set-weight,routing.static.ipv4-routes.ipv4-prefixes.admin-distance,routing.static.ipv4-routes.ipv4-prefixes.secondary-admin-distance,routing.static.ipv4-routes.bfd.minimum-interval,routing.static.ipv4-routes.bfd.multiplier,routing.static.ipv4-routes.secondary-ipv4-route-policy,routing.static.ipv4-routes.ipv4-route-policy,vrf.agg-link-id,vrf.no-hub-import,vrf.additional-running-no,vrf.route-target.rt-value,vrf.route-target.set-rt,routing.advertise-best-external,vrf.spoke-mesh-only
26/03/2021 15:53:00,BDO01-052015-93923,IPR3007_BDO,PID_101494845,17112020,ipvpn,Premium,CBG201903220097997,CREATE,ipv4,PRQ,Cisco,single,PRQG0049CICU001,sub-interface,Bundle-Ether5002,1702.0,BDO_PID_101494845,10.228.139.157/30,10.228.139.158,IPR3007_BDO,False,8000.0,80.0,10.104.57.56/29,10.228.139.158,ibgp,2.0,standard,PLDT-ENT-DEFAULT-IN,static,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,BDO01-052018-70575,IPR3172_BDO_NET,1-19RANHE,19112020,ipvpn,premium,IPR3172_BDO_NET,CREATE,ipv4,CLA,Cisco,single,CLA00633CICU001,sub-interface,Bundle-Ether10003,1114.0,"PID1-19RANHE_BDO UNIBANK, INC._IPVPN-FTTH_2M ",172.20.198.130/30,172.20.198.129,IPR3172_BDO_NET,False,8000.0,80.0,10.0.32.128/32,172.20.198.129,ibgp,2.0,standard,PLDT-ENT-2400K-AF3-UNI-IN,static,PLDT-ENT-2400K-AF3-UNI-OUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,BDO01-052020-99429,IPR3172_BDO_NET,1-1AON78Q,20012021,ipvpn,premium,CBG202005180029439,Create,ipv4,BATS,Cisco,single,BATS0002CICU001,sub-interface,Bundle-Ether10002,1132.0,"BDO UNIBANK, INC._BDO01-052020-99429_IPVPN_2M",172.20.199.130/29,172.20.199.131,IPR3172_BDO_NET,False,8000.0,80.0,10.0.32.129/32,172.20.199.129,ibgp,2.0,standard,PLDT-ENT-2400K-AF3-UNI-IN,static,PLDT-ENT-2400K-AF3-UNI-OUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,BDO01-062016-75009,IPR3172_BDO_NET,1-SU33CG,05102020,ipvpn,Premium,CBG201810070003271,CREATE,ipv4,PRQ,Cisco,single,PRQG0004CICU001,sub-interface,Bundle-Ether1001,1104.0,BDO_NET_PID_1-SU33CG,172.20.5.130/29,172.20.5.129,IPR3172_BDO_NET,False,5000.0,70.0,10.0.3.230/32,172.20.5.129,ibgp,2.0,standard,PLDT-ENT-1024K-UNI-IN,static,PLDT-ENT-1024K-UNI-OUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,BDO01-062017-84970,IPR3172_BDO_NET,PID1-19Q3D7K,03012021,ipvpn,Premium,CBG201912180000677,CREATE,ipv4,MTP,Cisco,single,MTPPXALACICU001,sub-interface,Bundle-Ether10001,1101.0,"BDO UNIBANK, INC._PID1-19Q3D7K_BRAINS IPVPN-LL_2M",172.20.94.130/29,172.20.94.129,IPR3172_BDO_NET,False,8000.0,80.0,10.0.32.32/32,172.20.94.129,ibgp,2.0,standard,PLDT-ENT-2400K-AF3-UNI-IN,static,PLDT-ENT-2400K-AF3-UNI-OUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,BDO01-072009-6621-1114,IPR3172_BDO_NET,1-183UTF0,20012021,ipvpn,premium,CBG202007130009167,Create,ipv4,BATS,Cisco,single,BATS0002CICU001,sub-interface,Bundle-Ether10002,1114.0,"BDO UNIBANK, INC._PID1-183UTF0_IPVPN_4M",10.229.112.193/30,10.229.112.193,IPR3172_BDO_NET,False,8000.0,80.0,,,,,standard,PLDT-ENT-4800K-UNI-IN,direct,PLDT-ENT-4800K-UNI-OUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,BDO01-072009-6621-1121,IPR3172_BDO_NET,1-183UTF0,20012021,ipvpn,premium,CBG202007130009167,Create,ipv4,BATS,Cisco,single,BATS0002CICU001,sub-interface,Bundle-Ether10002,1121.0,"BDO UNIBANK, INC._PID1-183UTF0_IPVPN_4M",172.17.230.130/29,172.17.230.131,IPR3172_BDO_NET,False,8000.0,80.0,10.0.0.188/32,172.17.230.129,ibgp,2.0,standard,PLDT-ENT-4800K-UNI-IN,static,PLDT-ENT-4800K-UNI-OUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,BDO01-072019-09125,IPR3007_BDO,PID1-18F3YPC,25112020,ipvpn,premium,CBG201907300054710,Create,ipv4,CLA,Cisco,single,CLA00633CICU001,sub-interface,Bundle-Ether10004,1122.0,"BDO UNIBANK, INC._PID1-18F3YPC_BRAINS IPVPN-LL_64K",10.229.145.53/30,10.229.145.54,IPR3007_BDO,False,8000.0,80.0,10.105.17.224/29,10.229.145.54,ibgp,2.0,standard,PLDT-ENT-77K-UNI-IN,static,PLDT-ENT-77K-UNI-OUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,BDO01-082018-40200,IPR3172_BDO_NET,PID1-15I12A7,23102020,ipvpn,Premium,CBG201808060078006,CREATE,ipv4,RSCS,Cisco,single,RSCS0075CICU001,sub-interface,Bundle-Ether10001,1101.0,"PID1-15I12A7_BDO UNIBANK, INC._BRAINS IPVPN-LL_1M",172.26.250.138/30,172.26.250.139,IPR3172_BDO_NET,False,8000.0,80.0,10.0.34.217/32,172.26.250.137,,,standard,PLDT-ENT-1200K-UNI-IN,static,PLDT-ENT-1200K-UNI-OUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,BDO01-092014-17213,IPR3172_BDO_NET,104495435,18032021,ipvpn,premium,CBG202101180099464,CHANGE,ipv4,LIPS,Cisco,single,LIPS1300CICU001,sub-interface,Bundle-Ether10003,1146.0,"BDO UNIBANK, INC._PID104495435_IPVPN_2048K",172.19.205.130/29,172.19.205.129,IPR3172_BDO_NET,,,,10.0.3.161/32,172.19.205.129,ibgp,,standard,PLDT-ENT-1024K-AF3-UNI_IN,static,PLDT-ENT-1024K-AF3-UNI_OUT,admin,2021-03-18T02:04:05.814Z,per-ce,9200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,BDO01-092018-44890,IPR3172_BDO_NET,PID1-169MQ7Y,22012021,ipvpn,Premium,CBG201809250086032,CREATE,ipv4,LIPS,Cisco,single,LIPS1300CICU001,sub-interface,Bundle-Ether10002,1114.0,"PID1-169MQ7Y_BDO UNIBANK, INC._BRAINS IPVPN-LL_2M",172.19.164.130/29,172.19.164.129,IPR3172_BDO_NET,False,8000.0,80.0,10.0.3.121/32,172.19.164.129,ibgp,2.0,standard,PLDT-ENT-2400K-AF3-UNI-IN,static,PLDT-ENT-2400K-AF3-UNI-OUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,BDO01-102014-64549,IPR3007_BDO,101222802,01122020,ipvpn,premium,CBG201903110018489,Create,ipv4,CLA,Cisco,single,CLA00633CICU001,sub-interface,Bundle-Ether5002,1704.0,BDO_PID_101222802,10.228.113.221/30,10.228.113.222,IPR3007_BDO,False,8000.0,80.0,10.104.58.40/29,10.228.113.222,ibgp,2.0,standard,PLDT-ENT-DEFAULT-IN,static,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,BDO01-112017-58338,IPR3172_BDO_NET,PID1-192FDB5,26022021,ipvpn,Premium,CBG201909160000993,CREATE,ipv4,BATS,Cisco,single,BATS0002CICU001,sub-interface,Bundle-Ether1001,102.0,"PID1-192FDB5_BDO UNIBANK, INC._IPVPN DEMARC_2M",172.20.143.130/29,172.20.143.131,IPR3172_BDO_NET,False,8000.0,80.0,10.0.32.72/32,172.20.143.129,ibgp,2.0,standard,PLDT-ENT-2400K-AF3-UNI-IN,static,PLDT-ENT-2400K-AF3-UNI-OUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,BDO01-122016-54024,IPR3007_BDO,1-XU0O1H,02022021,ipvpn,premium,CBG201612160085363,Create,ipv4,PRQ,Cisco,single,PRQG0049CICU001,sub-interface,Bundle-Ether10005,1102.0,BDO _PID_1-XU0O1H,10.228.245.105/30,10.228.245.106,IPR3007_BDO,False,8000.0,80.0,10.104.69.112/29,10.228.245.106,ibgp,2.0,standard,PLDT-ENT-DEFAULT-IN,static,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,BDO01-122017-42343,IPR3172_BDO_NET,PID1-12E7UNK,20112020,ipvpn,Premium,CBG202011200064063,Modify,ipv4,PRQ,Cisco,single,PRQG0049CICU001,sub-interface,Bundle-Ether10004,1107.0,"PID1-12E7UNK_BDO UNIBANK, INC._BRAINS IPVPN-LL_2M",172.20.182.130/29,172.20.182.129,IPR3172_BDO_NET,False,8000.0,80.0,10.0.32.108/32,172.20.182.129,ibgp,2.0,standard,PLDT-ENT-2400K-AF3-UNI-IN,static,PLDT-ENT-2400K-AF3-UNI-OUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,BDO01_102019_43369,IPR3172_BDO_NET,1-19E6EJW,26112020,IPVPN,premium,CBG202011250092532,CREATE,ipv4,PRQ,Cisco,single,PRQG0049CICU001,sub-interface,Bundle-Ether1001,1112.0,"BDO UNIBANK, INC._PID1-19E6EJW_IPVPN_2M",172.20.142.130/29,172.20.142.129,IPR3172_BDO_NET,,,,10.0.32.85/32,172.20.142.129,ibgp,,custom,,static,,jyusi,2020-11-26T06:29:56.245Z,per-ce,9200.0,PLDT-ENT-2048K-AF3-UNI,in-and-out,single-class,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,BIR-M01-102016-06537,IPR6111_BIRMO,PID_1-T6C5KK,22012021,ipvpn,Premium,CBG201610060069178,CREATE,ipv4,LIPS,Cisco,single,LIPS1300CICU001,sub-interface,Bundle-Ether10002,1101.0,BIRMO_PID_1-T6C5KK,10.228.255.161/30,10.228.255.162,IPR6111_BIRMO,False,8000.0,80.0,172.17.92.0/24,10.228.255.162,ibgp,2.0,standard,PLDT-ENT-DEFAULT-IN,static,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,BIR-M01-102016-06537,IPR6111_BIRMO,PID_1-T6C5KK,22012021,ipvpn,Premium,CBG201610060069178,CREATE,ipv4,LIPS,Cisco,single,LIPS1300CICU001,sub-interface,Bundle-Ether10002,1101.0,BIRMO_PID_1-T6C5KK,10.228.255.161/30,10.228.255.162,IPR6111_BIRMO,False,8000.0,80.0,172.30.0.97/32,10.228.255.162,ibgp,2.0,standard,PLDT-ENT-DEFAULT-IN,static,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,BIR-M01-102016-78359,IPR6111_BIRMO,1-T6E7MC,19112020,ipvpn,premium,IPR6111_BIRMO,CREATE,ipv4,CLA,Cisco,single,CLA00633CICU001,sub-interface,Bundle-Ether10001,1104.0,BIRMO_PID_1-T6E7MC,10.228.243.205/30,10.228.243.206,IPR6111_BIRMO,False,40000.0,80.0,172.17.56.0/24,10.228.243.206,ibgp,2.0,standard,PLDT-ENT-DEFAULT-IN,static,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,BIR-M01-102016-78359,IPR6111_BIRMO,1-T6E7MC,19112020,ipvpn,premium,IPR6111_BIRMO,CREATE,ipv4,CLA,Cisco,single,CLA00633CICU001,sub-interface,Bundle-Ether10001,1104.0,BIRMO_PID_1-T6E7MC,10.228.243.205/30,10.228.243.206,IPR6111_BIRMO,False,40000.0,80.0,172.30.0.94/32,10.228.243.206,ibgp,2.0,standard,PLDT-ENT-DEFAULT-IN,static,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,BPI01-012006-00060,IPR3926_BPI03,PID1-1ANAFMS,18122020,ipvpn,premium,CBG202005040050813,Create,ipv4,CLA,Cisco,single,CLA00633CICU001,sub-interface,Bundle-Ether10004,1147.0,BANK OF THE PHILIPPINE ISLANDS_PID1-1ANAFMS_IPVPN_30M,10.212.152.105/30,10.212.152.106,IPR3926_BPI03,,,,10.34.23.0/25,10.212.152.106,ibgp,,standard,PLDT-ENT-36000K-UNI-IN,static,PLDT-ENT-36000K-UNI-OUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,BPI01-012006-00060,IPR3926_BPI03,PID1-1ANAFMS,18122020,ipvpn,premium,CBG202005040050813,Create,ipv4,CLA,Cisco,single,CLA00633CICU001,sub-interface,Bundle-Ether10004,1147.0,BANK OF THE PHILIPPINE ISLANDS_PID1-1ANAFMS_IPVPN_30M,10.212.152.105/30,10.212.152.106,IPR3926_BPI03,,,,10.34.121.128/25,10.212.152.106,ibgp,,standard,PLDT-ENT-36000K-UNI-IN,static,PLDT-ENT-36000K-UNI-OUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,BPI01-012006-00060,IPR3926_BPI03,PID1-1ANAFMS,18122020,ipvpn,premium,CBG202005040050813,Create,ipv4,CLA,Cisco,single,CLA00633CICU001,sub-interface,Bundle-Ether10004,1147.0,BANK OF THE PHILIPPINE ISLANDS_PID1-1ANAFMS_IPVPN_30M,10.212.152.105/30,10.212.152.106,IPR3926_BPI03,,,,10.34.123.0/25,10.212.152.106,ibgp,,standard,PLDT-ENT-36000K-UNI-IN,static,PLDT-ENT-36000K-UNI-OUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,BPI01-012006-00060,IPR3926_BPI03,PID1-1ANAFMS,18122020,ipvpn,premium,CBG202012180002620,CREATE,ipv4,CLA,Cisco,single,CLA00633CICU001,sub-interface,Bundle-Ether10004,1147.0,BANK OF THE PHILIPPINE ISLANDS_PID1-1ANAFMS_IPVPN_30M,10.212.152.105/30,10.212.152.106,IPR3926_BPI03,,,,10.34.23.0/25,10.212.152.106,ibgp,,standard,PLDT-ENT-36000K-UNI-IN,static,PLDT-ENT-36000K-UNI-OUT,atsandiego,2020-12-18T03:19:17.817Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,BPI01-012006-00060,IPR3926_BPI03,PID1-1ANAFMS,18122020,ipvpn,premium,CBG202012180002620,CREATE,ipv4,CLA,Cisco,single,CLA00633CICU001,sub-interface,Bundle-Ether10004,1147.0,BANK OF THE PHILIPPINE ISLANDS_PID1-1ANAFMS_IPVPN_30M,10.212.152.105/30,10.212.152.106,IPR3926_BPI03,,,,10.34.121.128/25,10.212.152.106,ibgp,,standard,PLDT-ENT-36000K-UNI-IN,static,PLDT-ENT-36000K-UNI-OUT,atsandiego,2020-12-18T03:19:17.817Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,BPI01-012006-00060,IPR3926_BPI03,PID1-1ANAFMS,18122020,ipvpn,premium,CBG202012180002620,CREATE,ipv4,CLA,Cisco,single,CLA00633CICU001,sub-interface,Bundle-Ether10004,1147.0,BANK OF THE PHILIPPINE ISLANDS_PID1-1ANAFMS_IPVPN_30M,10.212.152.105/30,10.212.152.106,IPR3926_BPI03,,,,10.34.123.0/25,10.212.152.106,ibgp,,standard,PLDT-ENT-36000K-UNI-IN,static,PLDT-ENT-36000K-UNI-OUT,atsandiego,2020-12-18T03:19:17.817Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,BPI01-022013-63013,IPR3926_BPI03,PID103611660,25112020,ipvpn,premium,CBG201908290030941,Create,ipv4,CLA,Cisco,single,CLA00633CICU001,sub-interface,Bundle-Ether10004,1123.0,BANK OF THE PHILIPPINE ISLANDS_PID103611660_BRAINS IPVPN-LL_2M,10.227.131.245/30,10.227.131.246,IPR3926_BPI03,False,8000.0,80.0,10.34.29.128/25,10.227.131.246,ibgp,2.0,standard,PLDT-ENT-2400K-AF3-UNI-IN,static,PLDT-ENT-2400K-AF3-UNI-OUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,BPI01-072016-35501,IPR3926_BPI03,PID_1-WNFZUW,29012021,ipvpn,premium,CBG202004030003111,Create,ipv4,LIPS,Cisco,single,LIPS1300CICU001,sub-interface,Bundle-Ether5003,1718.0,BPI03_PID_1-WNFZUW,10.228.218.49/30,10.228.218.50,IPR3926_BPI03,False,8000.0,80.0,10.33.50.152/29,10.228.218.50,ibgp,2.0,standard,PLDT-ENT-DEFAULT-IN,static,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,BPI01-072019-10301,IPR3926_BPI03,PID1-18M2IQ8,25112020,ipvpn,premium,CBG201907090049252,Create,ipv4,CLA,Cisco,single,CLA00633CICU001,sub-interface,Bundle-Ether10004,1118.0,BANK OF THE PHILIPPINE ISLANDS_PID1-18M2IQ8_BRAINS IPVPN-LL_2M,10.213.214.161/29,10.213.214.162,IPR3926_BPI03,False,8000.0,80.0,10.33.25.128/25,10.213.214.162,ibgp,2.0,standard,PLDT-ENT-2400K-AF3-UNI-IN,static,PLDT-ENT-2400K-AF3-UNI-OUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,BPI01-082017-28533,IPR3926_BPI03,PID1-11KEBFE,22012021,ipvpn,Premium,CBG201708300094556,CREATE,ipv4,LIPS,Cisco,single,LIPS1300CICU001,sub-interface,Bundle-Ether10002,1105.0,PID1-11KEBFE_BANK OF THE PHILIPPINE ISLANDS_IPVPN FTTH_2M,10.229.34.217/30,10.229.34.218,IPR3926_BPI03,False,8000.0,80.0,10.34.115.0/25,10.229.34.218,ibgp,2.0,standard,PLDT-ENT-2400K-AF3-UNI-IN,static,PLDT-ENT-2400K-AF3-UNI-OUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,BPI01-112018-77107,IPR3926_BPI03,PID_1-14TNROQ,06102020,ipvpn,Premium,CBG201811160021847,CREATE,ipv4,PRQ,Cisco,single,PRQG0049CICU001,sub-interface,Bundle-Ether1001,1111.0,BPI03_PID_1-14TNROQ,10.212.181.33/30,10.212.181.34,IPR3926_BPI03,False,8000.0,80.0,10.35.93.0/25,10.212.181.34,,,standard,PLDT-ENT-2048K-AF3-UNI-IN,static,PLDT-ENT-2048K-AF3-UNI-OUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,BTI-B13-122007-00001,IPR3101_BELREWM,PID_319663,29012021,ipvpn,premium,SME202004030003615,Create,ipv4,LIPS,Cisco,single,LIPS1300CICU001,sub-interface,Bundle-Ether5003,1707.0,PID_319663,10.212.11.9/29,10.212.11.10,IPR3101_BELREWM,False,8000.0,80.0,10.100.0.64/29,10.212.11.10,ibgp,2.0,standard,PLDT-ENT-DEFAULT-IN,static,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,CALCI02-052020-58570,IPR8046_CAVALCI,PID1-1AOGQ1O,25112020,ipvpn,premium,SME202005140083524,Create,ipv4,CLA,Cisco,single,CLA00633CICU001,sub-interface,Bundle-Ether10004,1149.0,CAVITE APC LENDING COMPANY INC._PID1-1AOGQ1O_IPVPN_2M,10.229.176.225/30,10.229.176.226,IPR8046_CAVALCI,False,8000.0,80.0,192.168.11.0/24,10.229.176.226,ibgp,2.0,standard,PLDT-ENT-2400K-AF3-UNI-IN,static,PLDT-ENT-2400K-AF3-UNI-OUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,CBC01-032020-55341,IPR3094_CHINA,1-1AFUI8N,20012021,ipvpn,premium,CBG202003240003606,Create,ipv4,BATS,Cisco,single,BATS0002CICU001,sub-interface,Bundle-Ether10002,1120.0,CHINA BANKING CORPORATION_PID1-1AFUI8N_IPVPN_4M,10.229.161.21/30,10.229.161.22,IPR3094_CHINA,False,8000.0,80.0,172.30.61.128/27,10.229.161.22,ibgp,2.0,standard,PLDT-ENT-4800K-UNI-IN,static,PLDT-ENT-4800K-UNI-OUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,CBC01-052009-9009,IPR3094_CHINA,103762170,02022021,ipvpn,premium,CBG201911260046651,Create,ipv4,PRQ,Cisco,single,PRQG0049CICU001,sub-interface,Bundle-Ether10005,1115.0,CHINA BANKING CORPORATION_PID103762170_BRAINS IPVPN-LL_4M,10.212.181.65/30,10.212.181.66,IPR3094_CHINA,False,8000.0,80.0,172.16.217.0/24,10.212.181.66,ibgp,2.0,standard,PLDT-ENT-4800K-AF3-UNI-IN,static,PLDT-ENT-4800K-AF3-UNI-OUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,CBC01-072020-32454,IPR3094_CHINA,PID1-1B26RWA,29012021,ipvpn,premium,CBG202007220016798,Create,ipv4,LIPS,Cisco,single,LIPS1300CICU001,sub-interface,Bundle-Ether10003,1139.0,CHINA BANKING CORPORATION_PID1-1B26RWA_IPVPN_8M,10.212.177.77/30,10.212.177.78,IPR3094_CHINA,False,8000.0,80.0,172.30.61.224/27,10.212.177.78,ibgp,2.0,standard,PLDT-ENT-9600K-AF3-UNI-IN,static,PLDT-ENT-9600K-AF3-UNI-OUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/03/2021 15:53:00,CBC01-082010-71299,IPR3094_CHINA,PID104297064,03012021,ipvpn,Premium,CBG202009220058651,CREATE,ipv4,MTP,Cisco,single,MTPPXALACICU001,sub-interface,Bundle-Ether10001,2109.0,CHINA BANKING CORPORATION_PID104297064_IPVPN_4M,10.212.248.61/30,10.212.248.62,IPR3094_CHINA,False,8000.0,80.0,172.16.28.0/24,10.212.248.62,ibgp,2.0,standard,PLDT-ENT-4800K-AF3-UNI-IN,static,PLDT-ENT-4800K-AF3-UNI-OUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
